country,co2_emmission_all,food_category_x,consumption,co2_emmission_x,food_category_y,co2_emmission_y
Botswana,576.8399999999999,Beef,7.85,242.23,Animal Products,558.0999999999999
Botswana,576.8399999999999,Beef,7.85,242.23,Non-Animal Products,18.74
Botswana,576.8399999999999,Lamb & Goat,3.76,131.67,Animal Products,558.0999999999999
Botswana,576.8399999999999,Lamb & Goat,3.76,131.67,Non-Animal Products,18.74
Botswana,576.8399999999999,Fish,3.98,6.35,Animal Products,558.0999999999999
Botswana,576.8399999999999,Fish,3.98,6.35,Non-Animal Products,18.74
Botswana,576.8399999999999,Eggs,1.95,1.79,Animal Products,558.0999999999999
Botswana,576.8399999999999,Eggs,1.95,1.79,Non-Animal Products,18.74
Botswana,576.8399999999999,Milk - inc. cheese,117.74,167.70999999999998,Animal Products,558.0999999999999
Botswana,576.8399999999999,Milk - inc. cheese,117.74,167.70999999999998,Non-Animal Products,18.74
Botswana,576.8399999999999,Wheat and Wheat Products,38.2,7.28,Animal Products,558.0999999999999
Botswana,576.8399999999999,Wheat and Wheat Products,38.2,7.28,Non-Animal Products,18.74
Botswana,576.8399999999999,Rice,7.06,9.03,Animal Products,558.0999999999999
Botswana,576.8399999999999,Rice,7.06,9.03,Non-Animal Products,18.74
Botswana,576.8399999999999,Soybeans,1.16,0.52,Animal Products,558.0999999999999
Botswana,576.8399999999999,Soybeans,1.16,0.52,Non-Animal Products,18.74
Botswana,576.8399999999999,Nuts inc. Peanut Butter,1.08,1.91,Animal Products,558.0999999999999
Botswana,576.8399999999999,Nuts inc. Peanut Butter,1.08,1.91,Non-Animal Products,18.74
Brazil,1616.7299999999998,Pork,12.6,44.6,Animal Products,1562.6799999999998
Brazil,1616.7299999999998,Pork,12.6,44.6,Non-Animal Products,54.05
Brazil,1616.7299999999998,Poultry,45.0,48.34,Animal Products,1562.6799999999998
Brazil,1616.7299999999998,Poultry,45.0,48.34,Non-Animal Products,54.05
Brazil,1616.7299999999998,Beef,39.25,1211.1699999999998,Animal Products,1562.6799999999998
Brazil,1616.7299999999998,Beef,39.25,1211.1699999999998,Non-Animal Products,54.05
Brazil,1616.7299999999998,Lamb & Goat,0.62,21.71,Animal Products,1562.6799999999998
Brazil,1616.7299999999998,Lamb & Goat,0.62,21.71,Non-Animal Products,54.05
Brazil,1616.7299999999998,Fish,10.01,15.98,Animal Products,1562.6799999999998
Brazil,1616.7299999999998,Fish,10.01,15.98,Non-Animal Products,54.05
Brazil,1616.7299999999998,Eggs,8.98,8.25,Animal Products,1562.6799999999998
Brazil,1616.7299999999998,Eggs,8.98,8.25,Non-Animal Products,54.05
Brazil,1616.7299999999998,Milk - inc. cheese,149.28,212.63,Animal Products,1562.6799999999998
Brazil,1616.7299999999998,Milk - inc. cheese,149.28,212.63,Non-Animal Products,54.05
Brazil,1616.7299999999998,Wheat and Wheat Products,53.0,10.11,Animal Products,1562.6799999999998
Brazil,1616.7299999999998,Wheat and Wheat Products,53.0,10.11,Non-Animal Products,54.05
Brazil,1616.7299999999998,Rice,32.13,41.120000000000005,Animal Products,1562.6799999999998
Brazil,1616.7299999999998,Rice,32.13,41.120000000000005,Non-Animal Products,54.05
Brazil,1616.7299999999998,Soybeans,3.62,1.63,Animal Products,1562.6799999999998
Brazil,1616.7299999999998,Soybeans,3.62,1.63,Non-Animal Products,54.05
Brazil,1616.7299999999998,Nuts inc. Peanut Butter,0.6699999999999999,1.1900000000000002,Animal Products,1562.6799999999998
Brazil,1616.7299999999998,Nuts inc. Peanut Butter,0.6699999999999999,1.1900000000000002,Non-Animal Products,54.05
Bulgaria,560.16,Pork,26.26,92.95,Animal Products,530.16
Bulgaria,560.16,Pork,26.26,92.95,Non-Animal Products,30.000000000000004
Bulgaria,560.16,Poultry,20.68,22.21,Animal Products,530.16
Bulgaria,560.16,Poultry,20.68,22.21,Non-Animal Products,30.000000000000004
Bulgaria,560.16,Beef,3.84,118.49,Animal Products,530.16
Bulgaria,560.16,Beef,3.84,118.49,Non-Animal Products,30.000000000000004
Bulgaria,560.16,Lamb & Goat,1.63,57.08,Animal Products,530.16
Bulgaria,560.16,Lamb & Goat,1.63,57.08,Non-Animal Products,30.000000000000004
Bulgaria,560.16,Fish,6.24,9.96,Animal Products,530.16
Bulgaria,560.16,Fish,6.24,9.96,Non-Animal Products,30.000000000000004
Bulgaria,560.16,Eggs,8.360000000000001,7.68,Animal Products,530.16
Bulgaria,560.16,Eggs,8.360000000000001,7.68,Non-Animal Products,30.000000000000004
Bulgaria,560.16,Milk - inc. cheese,155.70999999999998,221.79,Animal Products,530.16
Bulgaria,560.16,Milk - inc. cheese,155.70999999999998,221.79,Non-Animal Products,30.000000000000004
Bulgaria,560.16,Wheat and Wheat Products,121.17,23.110000000000003,Animal Products,530.16
Bulgaria,560.16,Wheat and Wheat Products,121.17,23.110000000000003,Non-Animal Products,30.000000000000004
Bulgaria,560.16,Rice,2.24,2.87,Animal Products,530.16
Bulgaria,560.16,Rice,2.24,2.87,Non-Animal Products,30.000000000000004
Bulgaria,560.16,Soybeans,0.04,0.02,Animal Products,530.16
Bulgaria,560.16,Soybeans,0.04,0.02,Non-Animal Products,30.000000000000004
Bulgaria,560.16,Nuts inc. Peanut Butter,2.26,4.0,Animal Products,530.16
Bulgaria,560.16,Nuts inc. Peanut Butter,2.26,4.0,Non-Animal Products,30.000000000000004
Cambodia,452.41,Pork,6.52,23.08,Animal Products,244.13
Cambodia,452.41,Pork,6.52,23.08,Non-Animal Products,208.28
Cambodia,452.41,Poultry,1.84,1.98,Animal Products,244.13
Cambodia,452.41,Poultry,1.84,1.98,Non-Animal Products,208.28
Cambodia,452.41,Beef,4.85,149.66,Animal Products,244.13
Cambodia,452.41,Beef,4.85,149.66,Non-Animal Products,208.28
Cambodia,452.41,Lamb & Goat,0.0,0.0,Animal Products,244.13
Cambodia,452.41,Lamb & Goat,0.0,0.0,Non-Animal Products,208.28
Cambodia,452.41,Fish,39.59,63.21,Animal Products,244.13
Cambodia,452.41,Fish,39.59,63.21,Non-Animal Products,208.28
Cambodia,452.41,Eggs,1.37,1.26,Animal Products,244.13
Cambodia,452.41,Eggs,1.37,1.26,Non-Animal Products,208.28
Cambodia,452.41,Milk - inc. cheese,3.47,4.94,Animal Products,244.13
Cambodia,452.41,Milk - inc. cheese,3.47,4.94,Non-Animal Products,208.28
Cambodia,452.41,Wheat and Wheat Products,2.74,0.52,Animal Products,244.13
Cambodia,452.41,Wheat and Wheat Products,2.74,0.52,Non-Animal Products,208.28
Cambodia,452.41,Rice,159.1,203.6,Animal Products,244.13
Cambodia,452.41,Rice,159.1,203.6,Non-Animal Products,208.28
Cambodia,452.41,Soybeans,4.33,1.95,Animal Products,244.13
Cambodia,452.41,Soybeans,4.33,1.95,Non-Animal Products,208.28
Cambodia,452.41,Nuts inc. Peanut Butter,1.25,2.21,Animal Products,244.13
Cambodia,452.41,Nuts inc. Peanut Butter,1.25,2.21,Non-Animal Products,208.28
Cameroon,283.61,Pork,1.47,5.2,Animal Products,232.05
Cameroon,283.61,Pork,1.47,5.2,Non-Animal Products,51.56
Cameroon,283.61,Poultry,3.29,3.53,Animal Products,232.05
Cameroon,283.61,Poultry,3.29,3.53,Non-Animal Products,51.56
Cameroon,283.61,Beef,4.17,128.68,Animal Products,232.05
Cameroon,283.61,Beef,4.17,128.68,Non-Animal Products,51.56
Cameroon,283.61,Lamb & Goat,1.4,49.03,Animal Products,232.05
Cameroon,283.61,Lamb & Goat,1.4,49.03,Non-Animal Products,51.56
Cameroon,283.61,Fish,14.71,23.49,Animal Products,232.05
Cameroon,283.61,Fish,14.71,23.49,Non-Animal Products,51.56
Cameroon,283.61,Eggs,0.4,0.37,Animal Products,232.05
Cameroon,283.61,Eggs,0.4,0.37,Non-Animal Products,51.56
Cameroon,283.61,Milk - inc. cheese,15.27,21.75,Animal Products,232.05
Cameroon,283.61,Milk - inc. cheese,15.27,21.75,Non-Animal Products,51.56
Cameroon,283.61,Wheat and Wheat Products,22.6,4.31,Animal Products,232.05
Cameroon,283.61,Wheat and Wheat Products,22.6,4.31,Non-Animal Products,51.56
Cameroon,283.61,Rice,23.85,30.52,Animal Products,232.05
Cameroon,283.61,Rice,23.85,30.52,Non-Animal Products,51.56
Cameroon,283.61,Soybeans,0.64,0.29,Animal Products,232.05
Cameroon,283.61,Soybeans,0.64,0.29,Non-Animal Products,51.56
Cameroon,283.61,Nuts inc. Peanut Butter,9.29,16.439999999999998,Animal Products,232.05
Cameroon,283.61,Nuts inc. Peanut Butter,9.29,16.439999999999998,Non-Animal Products,51.56
Canada,1437.16,Pork,22.81,80.74000000000001,Animal Products,1390.17
Canada,1437.16,Pork,22.81,80.74000000000001,Non-Animal Products,46.99
Canada,1437.16,Poultry,36.68,39.4,Animal Products,1390.17
Canada,1437.16,Poultry,36.68,39.4,Non-Animal Products,46.99
Canada,1437.16,Beef,30.25,933.45,Animal Products,1390.17
Canada,1437.16,Beef,30.25,933.45,Non-Animal Products,46.99
Canada,1437.16,Lamb & Goat,0.97,33.97,Animal Products,1390.17
Canada,1437.16,Lamb & Goat,0.97,33.97,Non-Animal Products,46.99
Canada,1437.16,Fish,14.56,23.25,Animal Products,1390.17
Canada,1437.16,Fish,14.56,23.25,Non-Animal Products,46.99
Canada,1437.16,Eggs,12.95,11.9,Animal Products,1390.17
Canada,1437.16,Eggs,12.95,11.9,Non-Animal Products,46.99
Canada,1437.16,Milk - inc. cheese,187.77,267.46,Animal Products,1390.17
Canada,1437.16,Milk - inc. cheese,187.77,267.46,Non-Animal Products,46.99
Canada,1437.16,Wheat and Wheat Products,84.96000000000001,16.2,Animal Products,1390.17
Canada,1437.16,Wheat and Wheat Products,84.96000000000001,16.2,Non-Animal Products,46.99
Canada,1437.16,Rice,12.65,16.19,Animal Products,1390.17
Canada,1437.16,Rice,12.65,16.19,Non-Animal Products,46.99
Canada,1437.16,Soybeans,0.94,0.42,Animal Products,1390.17
Canada,1437.16,Soybeans,0.94,0.42,Non-Animal Products,46.99
Canada,1437.16,Nuts inc. Peanut Butter,8.01,14.18,Animal Products,1390.17
Canada,1437.16,Nuts inc. Peanut Butter,8.01,14.18,Non-Animal Products,46.99
Chile,1099.57,Pork,24.68,87.35,Animal Products,1064.32
Chile,1099.57,Pork,24.68,87.35,Non-Animal Products,35.25
Chile,1099.57,Poultry,36.52,39.23,Animal Products,1064.32
Chile,1099.57,Poultry,36.52,39.23,Non-Animal Products,35.25
Chile,1099.57,Beef,23.86,736.2700000000001,Animal Products,1064.32
Chile,1099.57,Beef,23.86,736.2700000000001,Non-Animal Products,35.25
Chile,1099.57,Lamb & Goat,0.42,14.71,Animal Products,1064.32
Chile,1099.57,Lamb & Goat,0.42,14.71,Non-Animal Products,35.25
Chile,1099.57,Fish,7.649999999999999,12.21,Animal Products,1064.32
Chile,1099.57,Fish,7.649999999999999,12.21,Non-Animal Products,35.25
Chile,1099.57,Eggs,9.97,9.16,Animal Products,1064.32
Chile,1099.57,Eggs,9.97,9.16,Non-Animal Products,35.25
Chile,1099.57,Milk - inc. cheese,116.11,165.39,Animal Products,1064.32
Chile,1099.57,Milk - inc. cheese,116.11,165.39,Non-Animal Products,35.25
Chile,1099.57,Wheat and Wheat Products,104.74,19.97,Animal Products,1064.32
Chile,1099.57,Wheat and Wheat Products,104.74,19.97,Non-Animal Products,35.25
Chile,1099.57,Rice,8.850000000000001,11.33,Animal Products,1064.32
Chile,1099.57,Rice,8.850000000000001,11.33,Non-Animal Products,35.25
Chile,1099.57,Soybeans,0.04,0.02,Animal Products,1064.32
Chile,1099.57,Soybeans,0.04,0.02,Non-Animal Products,35.25
Chile,1099.57,Nuts inc. Peanut Butter,2.22,3.93,Animal Products,1064.32
Chile,1099.57,Nuts inc. Peanut Butter,2.22,3.93,Non-Animal Products,35.25
China,640.19,Pork,38.43,136.02,Animal Products,515.1
China,640.19,Pork,38.43,136.02,Non-Animal Products,125.09
China,640.19,Poultry,13.2,14.18,Animal Products,515.1
China,640.19,Poultry,13.2,14.18,Non-Animal Products,125.09
China,640.19,Beef,5.119999999999999,157.99,Animal Products,515.1
China,640.19,Beef,5.119999999999999,157.99,Non-Animal Products,125.09
China,640.19,Lamb & Goat,3.13,109.61,Animal Products,515.1
China,640.19,Lamb & Goat,3.13,109.61,Non-Animal Products,125.09
China,640.19,Fish,21.01,33.55,Animal Products,515.1
China,640.19,Fish,21.01,33.55,Non-Animal Products,125.09
China,640.19,Eggs,18.76,17.23,Animal Products,515.1
China,640.19,Eggs,18.76,17.23,Non-Animal Products,125.09
China,640.19,Milk - inc. cheese,32.660000000000004,46.52,Animal Products,515.1
China,640.19,Milk - inc. cheese,32.660000000000004,46.52,Non-Animal Products,125.09
China,640.19,Wheat and Wheat Products,63.36,12.08,Animal Products,515.1
China,640.19,Wheat and Wheat Products,63.36,12.08,Non-Animal Products,125.09
China,640.19,Rice,78.17999999999999,100.05,Animal Products,515.1
China,640.19,Rice,78.17999999999999,100.05,Non-Animal Products,125.09
China,640.19,Soybeans,3.66,1.65,Animal Products,515.1
China,640.19,Soybeans,3.66,1.65,Non-Animal Products,125.09
China,640.19,Nuts inc. Peanut Butter,6.39,11.31,Animal Products,515.1
China,640.19,Nuts inc. Peanut Butter,6.39,11.31,Non-Animal Products,125.09
Colombia,781.53,Pork,6.51,23.04,Animal Products,738.8499999999999
Colombia,781.53,Pork,6.51,23.04,Non-Animal Products,42.68
Colombia,781.53,Poultry,27.57,29.62,Animal Products,738.8499999999999
Colombia,781.53,Poultry,27.57,29.62,Non-Animal Products,42.68
Colombia,781.53,Beef,16.36,504.84,Animal Products,738.8499999999999
Colombia,781.53,Beef,16.36,504.84,Non-Animal Products,42.68
Colombia,781.53,Lamb & Goat,0.21,7.35,Animal Products,738.8499999999999
Colombia,781.53,Lamb & Goat,0.21,7.35,Non-Animal Products,42.68
Colombia,781.53,Fish,6.01,9.6,Animal Products,738.8499999999999
Colombia,781.53,Fish,6.01,9.6,Non-Animal Products,42.68
Colombia,781.53,Eggs,10.78,9.9,Animal Products,738.8499999999999
Colombia,781.53,Eggs,10.78,9.9,Non-Animal Products,42.68
Colombia,781.53,Milk - inc. cheese,108.47,154.5,Animal Products,738.8499999999999
Colombia,781.53,Milk - inc. cheese,108.47,154.5,Non-Animal Products,42.68
Colombia,781.53,Wheat and Wheat Products,29.79,5.68,Animal Products,738.8499999999999
Colombia,781.53,Wheat and Wheat Products,29.79,5.68,Non-Animal Products,42.68
Colombia,781.53,Rice,28.02,35.86,Animal Products,738.8499999999999
Colombia,781.53,Rice,28.02,35.86,Non-Animal Products,42.68
Colombia,781.53,Soybeans,0.89,0.4,Animal Products,738.8499999999999
Colombia,781.53,Soybeans,0.89,0.4,Non-Animal Products,42.68
Colombia,781.53,Nuts inc. Peanut Butter,0.42,0.74,Animal Products,738.8499999999999
Colombia,781.53,Nuts inc. Peanut Butter,0.42,0.74,Non-Animal Products,42.68
Congo,262.54999999999995,Pork,2.39,8.46,Animal Products,228.33
Congo,262.54999999999995,Pork,2.39,8.46,Non-Animal Products,34.220000000000006
Congo,262.54999999999995,Poultry,13.02,13.99,Animal Products,228.33
Congo,262.54999999999995,Poultry,13.02,13.99,Non-Animal Products,34.220000000000006
Congo,262.54999999999995,Beef,4.35,134.23,Animal Products,228.33
Congo,262.54999999999995,Beef,4.35,134.23,Non-Animal Products,34.220000000000006
Congo,262.54999999999995,Lamb & Goat,0.4,14.01,Animal Products,228.33
Congo,262.54999999999995,Lamb & Goat,0.4,14.01,Non-Animal Products,34.220000000000006
Congo,262.54999999999995,Fish,26.22,41.86,Animal Products,228.33
Congo,262.54999999999995,Fish,26.22,41.86,Non-Animal Products,34.220000000000006
Congo,262.54999999999995,Eggs,0.6,0.55,Animal Products,228.33
Congo,262.54999999999995,Eggs,0.6,0.55,Non-Animal Products,34.220000000000006
Congo,262.54999999999995,Milk - inc. cheese,10.69,15.23,Animal Products,228.33
Congo,262.54999999999995,Milk - inc. cheese,10.69,15.23,Non-Animal Products,34.220000000000006
Congo,262.54999999999995,Wheat and Wheat Products,40.07,7.64,Animal Products,228.33
Congo,262.54999999999995,Wheat and Wheat Products,40.07,7.64,Non-Animal Products,34.220000000000006
Congo,262.54999999999995,Rice,16.51,21.130000000000003,Animal Products,228.33
Congo,262.54999999999995,Rice,16.51,21.130000000000003,Non-Animal Products,34.220000000000006
Congo,262.54999999999995,Soybeans,0.0,0.0,Animal Products,228.33
Congo,262.54999999999995,Soybeans,0.0,0.0,Non-Animal Products,34.220000000000006
Congo,262.54999999999995,Nuts inc. Peanut Butter,3.08,5.45,Animal Products,228.33
Congo,262.54999999999995,Nuts inc. Peanut Butter,3.08,5.45,Non-Animal Products,34.220000000000006
Costa Rica,891.27,Pork,10.28,36.39,Animal Products,822.1700000000001
Costa Rica,891.27,Pork,10.28,36.39,Non-Animal Products,69.1
Costa Rica,891.27,Poultry,24.47,26.29,Animal Products,822.1700000000001
Costa Rica,891.27,Poultry,24.47,26.29,Non-Animal Products,69.1
Costa Rica,891.27,Beef,15.23,469.97,Animal Products,822.1700000000001
Costa Rica,891.27,Beef,15.23,469.97,Non-Animal Products,69.1
Costa Rica,891.27,Lamb & Goat,0.02,0.7,Animal Products,822.1700000000001
Costa Rica,891.27,Lamb & Goat,0.02,0.7,Non-Animal Products,69.1
Costa Rica,891.27,Fish,11.32,18.07,Animal Products,822.1700000000001
Costa Rica,891.27,Fish,11.32,18.07,Non-Animal Products,69.1
Costa Rica,891.27,Eggs,10.55,9.69,Animal Products,822.1700000000001
Costa Rica,891.27,Eggs,10.55,9.69,Non-Animal Products,69.1
Costa Rica,891.27,Milk - inc. cheese,183.28,261.06,Animal Products,822.1700000000001
Costa Rica,891.27,Milk - inc. cheese,183.28,261.06,Non-Animal Products,69.1
Costa Rica,891.27,Wheat and Wheat Products,39.31,7.5,Animal Products,822.1700000000001
Costa Rica,891.27,Wheat and Wheat Products,39.31,7.5,Non-Animal Products,69.1
Costa Rica,891.27,Rice,45.690000000000005,58.47,Animal Products,822.1700000000001
Costa Rica,891.27,Rice,45.690000000000005,58.47,Non-Animal Products,69.1
Costa Rica,891.27,Soybeans,1.54,0.69,Animal Products,822.1700000000001
Costa Rica,891.27,Soybeans,1.54,0.69,Non-Animal Products,69.1
Costa Rica,891.27,Nuts inc. Peanut Butter,1.38,2.44,Animal Products,822.1700000000001
Costa Rica,891.27,Nuts inc. Peanut Butter,1.38,2.44,Non-Animal Products,69.1
Croatia,996.15,Pork,42.790000000000006,151.46,Animal Products,965.57
Croatia,996.15,Pork,42.790000000000006,151.46,Non-Animal Products,30.58
Croatia,996.15,Poultry,8.52,9.15,Animal Products,965.57
Croatia,996.15,Poultry,8.52,9.15,Non-Animal Products,30.58
Croatia,996.15,Beef,12.41,382.95,Animal Products,965.57
Croatia,996.15,Beef,12.41,382.95,Non-Animal Products,30.58
Croatia,996.15,Lamb & Goat,1.71,59.88,Animal Products,965.57
Croatia,996.15,Lamb & Goat,1.71,59.88,Non-Animal Products,30.58
Croatia,996.15,Fish,15.83,25.28,Animal Products,965.57
Croatia,996.15,Fish,15.83,25.28,Non-Animal Products,30.58
Croatia,996.15,Eggs,8.48,7.79,Animal Products,965.57
Croatia,996.15,Eggs,8.48,7.79,Non-Animal Products,30.58
Croatia,996.15,Milk - inc. cheese,231.02,329.06,Animal Products,965.57
Croatia,996.15,Milk - inc. cheese,231.02,329.06,Non-Animal Products,30.58
Croatia,996.15,Wheat and Wheat Products,106.59,20.33,Animal Products,965.57
Croatia,996.15,Wheat and Wheat Products,106.59,20.33,Non-Animal Products,30.58
Croatia,996.15,Rice,2.64,3.38,Animal Products,965.57
Croatia,996.15,Rice,2.64,3.38,Non-Animal Products,30.58
Croatia,996.15,Soybeans,0.0,0.0,Animal Products,965.57
Croatia,996.15,Soybeans,0.0,0.0,Non-Animal Products,30.58
Croatia,996.15,Nuts inc. Peanut Butter,3.88,6.87,Animal Products,965.57
Croatia,996.15,Nuts inc. Peanut Butter,3.88,6.87,Non-Animal Products,30.58
Cuba,591.69,Pork,19.82,70.14999999999999,Animal Products,491.37
Cuba,591.69,Pork,19.82,70.14999999999999,Non-Animal Products,100.32
Cuba,591.69,Poultry,20.15,21.65,Animal Products,491.37
Cuba,591.69,Poultry,20.15,21.65,Non-Animal Products,100.32
Cuba,591.69,Beef,6.39,197.18,Animal Products,491.37
Cuba,591.69,Beef,6.39,197.18,Non-Animal Products,100.32
Cuba,591.69,Lamb & Goat,1.24,43.42,Animal Products,491.37
Cuba,591.69,Lamb & Goat,1.24,43.42,Non-Animal Products,100.32
Cuba,591.69,Fish,4.76,7.6,Animal Products,491.37
Cuba,591.69,Fish,4.76,7.6,Non-Animal Products,100.32
Cuba,591.69,Eggs,9.82,9.02,Animal Products,491.37
Cuba,591.69,Eggs,9.82,9.02,Non-Animal Products,100.32
Cuba,591.69,Milk - inc. cheese,99.94,142.35000000000002,Animal Products,491.37
Cuba,591.69,Milk - inc. cheese,99.94,142.35000000000002,Non-Animal Products,100.32
Cuba,591.69,Wheat and Wheat Products,54.620000000000005,10.42,Animal Products,491.37
Cuba,591.69,Wheat and Wheat Products,54.620000000000005,10.42,Non-Animal Products,100.32
Cuba,591.69,Rice,67.7,86.64,Animal Products,491.37
Cuba,591.69,Rice,67.7,86.64,Non-Animal Products,100.32
Cuba,591.69,Soybeans,6.34,2.85,Animal Products,491.37
Cuba,591.69,Soybeans,6.34,2.85,Non-Animal Products,100.32
Cuba,591.69,Nuts inc. Peanut Butter,0.23,0.41,Animal Products,491.37
Cuba,591.69,Nuts inc. Peanut Butter,0.23,0.41,Non-Animal Products,100.32
Cyprus,741.37,Pork,38.38,135.85000000000002,Animal Products,711.01
Cyprus,741.37,Pork,38.38,135.85000000000002,Non-Animal Products,30.36
Cyprus,741.37,Poultry,24.45,26.26,Animal Products,711.01
Cyprus,741.37,Poultry,24.45,26.26,Non-Animal Products,30.36
Cyprus,741.37,Beef,5.79,178.67,Animal Products,711.01
Cyprus,741.37,Beef,5.79,178.67,Non-Animal Products,30.36
Cyprus,741.37,Lamb & Goat,5.05,176.85000000000002,Animal Products,711.01
Cyprus,741.37,Lamb & Goat,5.05,176.85000000000002,Non-Animal Products,30.36
Cyprus,741.37,Fish,14.86,23.73,Animal Products,711.01
Cyprus,741.37,Fish,14.86,23.73,Non-Animal Products,30.36
Cyprus,741.37,Eggs,8.98,8.25,Animal Products,711.01
Cyprus,741.37,Eggs,8.98,8.25,Non-Animal Products,30.36
Cyprus,741.37,Milk - inc. cheese,113.31,161.4,Animal Products,711.01
Cyprus,741.37,Milk - inc. cheese,113.31,161.4,Non-Animal Products,30.36
Cyprus,741.37,Wheat and Wheat Products,83.25,15.88,Animal Products,711.01
Cyprus,741.37,Wheat and Wheat Products,83.25,15.88,Non-Animal Products,30.36
Cyprus,741.37,Rice,4.94,6.319999999999999,Animal Products,711.01
